hit_id,colloc,adv,adj,sent_text,sent_id,adv_index
nyt_eng_19971008_0020_11:3,very_triumphant,very,triumphant,Nothing was very triumphant about what unfolded between the two at what should have been the zeniths-to-date of their seasons .,nyt_eng_19971008_0020_11,3
nyt_eng_19971010_0296_21:5,too_good,too,good,-LBQ-  But nothing 's too good for our customers .,nyt_eng_19971010_0296_21,5
nyt_eng_19971011_0145_6:6,so_gentle,so,gentle,Nothing so decisive should be so gentle .,nyt_eng_19971011_0145_6,6
nyt_eng_19971013_0500_5:7,as_important,as,important,"To a parent , nothing is as important as keeping your child",nyt_eng_19971013_0500_5,7
nyt_eng_19971016_0676_7:8,so_clear-cut,so,clear-cut,"In this region , nothing is quite so clear-cut , though .",nyt_eng_19971016_0676_7,8
nyt_eng_19971023_0059_60:13,ever_certain,ever,certain,"These last two may look like indisputable franchises , but nothing is ever certain at Christmas .",nyt_eng_19971023_0059_60,13
nyt_eng_19971023_0846_1:19,so_attractive,so,attractive,"Here on the eastern edge of the Pacific Rim , where power is mystic and nothing is quite so attractive as whatever is just out of reach , a peculiar phenomenon thrives  -COL-  a restaurant in which even Hollywood 's high and mighty must take whatever they are given , including stern lectures from the chef .",nyt_eng_19971023_0846_1,19
nyt_eng_19971024_0167_3:25,so_attractive,so,attractive,"SUSHI-STRONGMAN-ART-NYT -LRB- Los Angeles -RRB- _ Here on the eastern edge of the Pacific Rim , where power is mystic and nothing is quite so attractive as whatever is just out of reach , a peculiar phenomenon thrives  -COL-  a restaurant in which even Hollywood 's high and mighty must take whatever they are given , including stern lectures from the chef .",nyt_eng_19971024_0167_3,25
nyt_eng_19971024_0645_9:3,too_corny,too,corny,Nothing is too corny .,nyt_eng_19971024_0645_9,3
nyt_eng_19971026_0258_12:6,too_wild,too,wild,"It seems that nothing is too wild a stretch for a museum determined to seize the respect it believes it deserves , for its vast and invaluable holdings  -COL-  from ancient mummy cases to one of the largest collections of 19th-century Russian women 's festive wear to Georgia O'Keeffe 's utterly modern rendition of the Brooklyn Bridge .",nyt_eng_19971026_0258_12,6
nyt_eng_19971027_0453_38:8,ever_free,ever,free,Your parents were right  -COL-  Nothing is ever free .,nyt_eng_19971027_0453_38,8
nyt_eng_19971102_0119_6:6,as_simple,as,simple,"Alas , nothing is ever as simple as it seems .",nyt_eng_19971102_0119_6,6
nyt_eng_19971103_0389_29:17,as_painful,as,painful,"-LBQ-  Nothing in the world _ not even old age , sickness and death _ is as painful as one-sided love ,  -RDQ-  he says .",nyt_eng_19971103_0389_29,17
nyt_eng_19971104_0326_37:11,so_terrific,so,terrific,And part of that reality is that nothing is ever so terrific forever .,nyt_eng_19971104_0326_37,11
nyt_eng_19971116_0214_4:10,so_simple,so,simple,"Except that in the 1990s , nothing is ever so simple .",nyt_eng_19971116_0214_4,10
nyt_eng_19971118_0009_19:5,even_hot,even,hot,Nothing is imminent or even hot on the burner .,nyt_eng_19971118_0009_19,5
nyt_eng_19971119_0776_5:6,well_worth,well,worth,"Nothing Yet !  -RDQ-  is well worth the trip , although Uys -LRB- pronounced ace -RRB- is quick to confess that he really could be spending his time doing something else while he 's here  -COL-  seeing the real Africa in  -LBQ-  The Lion King .  -RDQ-",nyt_eng_19971119_0776_5,6
nyt_eng_19971125_0477_8:8,as_clever,as,clever,Nothing else about  -LBQ-  Flubber  -RDQ-  is as clever as this .,nyt_eng_19971125_0477_8,8
nyt_eng_19971125_0898_16:6,too_small,too,small,Nothing in the room was too small to be turned into a object lesson in local virtues .,nyt_eng_19971125_0898_16,6
nyt_eng_19971126_0486_14:6,ever_simple,ever,simple,This means that nothing is ever simple in Brodkeyland .,nyt_eng_19971126_0486_14,6
nyt_eng_19971126_0782_28:3,too_small,too,small,Nothing was too small or too ordinary to escape originality .,nyt_eng_19971126_0782_28,3
nyt_eng_19971126_0887_14:5,that_different,that,different,"Perhaps nothing would be that different after all , especially in those parts of the Midwest _ and households in the Midwestern diaspora _ where the true sign of Thanksgiving dinner is a lead-crystal dish full of Spanish olives .",nyt_eng_19971126_0887_14,5
nyt_eng_19971126_0954_3:3,truly_dead,truly,dead,Nothing is truly dead on television until it 's coughed up its last nickel .,nyt_eng_19971126_0954_3,3
nyt_eng_19971127_0351_1:3,ever_simple,ever,simple,"Nothing is ever simple in this town -LRB- there 's a news flash for you -RRB- , but the strain of organizing a street parade surely claims a special mention in the catalogue of New York ordeals .",nyt_eng_19971127_0351_1,3
nyt_eng_19971129_0098_1:23,as_variable,as,variable,"The Giants may have a new offense and a new defense this season , but nothing has been more changeable , or as variable and paradoxical , as the team 's special-teams play .",nyt_eng_19971129_0098_1,23
nyt_eng_19971201_0628_61:28,as_good,as,good,"While building a solid reputation as an actor of range and depth , McDowall continues to take a long view of his profession  -COL-   -LBQ-  Nothing is as good or as bad as it 's judged in the moment ,  -RDQ-  and sometimes  -LBQ-  yesterday 's kitsch is today 's treasure .  -RDQ-",nyt_eng_19971201_0628_61,28
nyt_eng_19971203_0817_14:3,really_dreadful,really,dreadful,Nothing is really dreadful about  -LBQ-  Clue  -RDQ-  except the concept .,nyt_eng_19971203_0817_14,3
nyt_eng_19971206_0003_7:9,that_simple,that,simple,But nothing in the Youngworth affair has been that simple .,nyt_eng_19971206_0003_7,9
nyt_eng_19971211_0662_1:31,as_startling,as,startling,"Why must some people believe in alien visits when there 's such a thing as fashion ? Surely nothing that ever landed in Roswell , N.M. , could be half as startling as the show of Gianni Versace clothes that opened Thursday at the Metropolitan Museum of Art 's Costume Institute .",nyt_eng_19971211_0662_1,31
nyt_eng_19971211_0666_1:31,as_startling,as,startling,"Why must some people believe in alien visits when there 's such a thing as fashion ? Surely nothing that ever landed in Roswell , N.M. , could be half as startling as the show of Gianni Versace clothes that opened Thursday at the Metropolitan Museum of Art 's Costume Institute .",nyt_eng_19971211_0666_1,31
nyt_eng_19971218_0061_12:34,as_big,as,big,"From  -LBQ-  Driving Miss Daisy  -RDQ-  to  -LBQ-  I 'll Fly Away ,  -RDQ-  some 20 films and TV shows have been shot at Agnes Scott , although , clearly , nothing is as big as  -LBQ-  Scream 2 .  -RDQ-",nyt_eng_19971218_0061_12,34
nyt_eng_19971223_0031_37:8,so_important,so,important,"I became convinced that nothing could be so important as finding a more balanced path , rediscovering slower , simpler pleasures before we all become burned out and bored to death .  -RDQ-",nyt_eng_19971223_0031_37,8
nyt_eng_19971223_0777_50:12,clearly_destabilizing,clearly,destabilizing,Nothing the United States is doing in Bosnia today is so clearly destabilizing or unlikely to foster an enduring peace as the program to train and equip the Muslims .,nyt_eng_19971223_0777_50,12
nyt_eng_19971226_0282_7:9,as_sleazy,as,sleazy,"But nothing in the world of sports is as sleazy as an owner who throws money at players for a season , gets what he wants , then proceeds to sell them off like puppies in the window of a pet shop .",nyt_eng_19971226_0282_7,9
nyt_eng_19971227_0068_6:17,too_much,too,much,"As Dick Morris said he was told by a grateful President Clinton ,  -LBQ-  Nothing 's too much to pay for a miracle .  -RDQ-",nyt_eng_19971227_0068_6,17
nyt_eng_19971229_0256_34:4,too_much,too,much,-LBQ-  Nothing is too much for him .,nyt_eng_19971229_0256_34,4
nyt_eng_19971230_0382_2:29,ever_good,ever,good,"It arrives in the stores just in time for Christmas , and within days the air is blue with the curses of irate perfectionists for whom nothing is ever good enough .",nyt_eng_19971230_0382_2,29
nyt_eng_19980108_0517_52:9,as_devastating,as,devastating,-LBQ-  Nothing in my lifetime has been quite as devastating in the way AIDS has been .,nyt_eng_19980108_0517_52,9
nyt_eng_19980120_0354_10:10,truly_impossible,truly,impossible,"Despite all that is being said , nothing is truly impossible in these games , as the New York Jets proved 29 years ago in Super Bowl III when they beat the supposedly unbeatable Baltimore Colts .",nyt_eng_19980120_0354_10,10
nyt_eng_19980128_0606_7:3,ever_over,ever,over,Nothing is ever over for Rompola .,nyt_eng_19980128_0606_7,3
nyt_eng_19980204_0426_25:5,politically_effective,politically,effective,"-LBQ-  Nothing is so politically effective as the ability to charge that one 's opponent and his associates are not merely wrong-headed , naive , ineffective , but , in all probability , ` crooks ,  -RDQ-  ' Scalia wrote .",nyt_eng_19980204_0426_25,5
nyt_eng_19980216_0192_16:22,as_important,as,important,"Of course , those guys were all amateurs , convinced that nothing else that ever happened in their lives would be as important .",nyt_eng_19980216_0192_16,22
nyt_eng_19980218_0255_45:7,really_precious,really,precious,"-LBQ-  Nothing in the house is really precious ,  -RDQ-  she said .",nyt_eng_19980218_0255_45,7
nyt_eng_19980223_0156_18:31,that_easy,that,easy,"For his role , Harry is promised a cool $ 50,000 _ easy money to a shlub like Harry , but , of course , nothing in Noir-land is ever that easy .",nyt_eng_19980223_0156_18,31
nyt_eng_19980225_0250_50:11,as_bad,as,bad,"-LBQ-  No matter what I went through , nothing is as bad as the pain CPS inflicted on my daughter .",nyt_eng_19980225_0250_50,11
nyt_eng_19980306_0196_11:4,as_skittish,as,skittish,Nothing is quite as skittish as a college basketball team on the road .,nyt_eng_19980306_0196_11,4
nyt_eng_19980307_0214_28:14,structurally_wrong,structurally,wrong,Lamoriello said there was relief within the team that  -LBQ-  nothing major was structurally wrong  -RDQ-  with Gilmour 's knee .,nyt_eng_19980307_0214_28,14
nyt_eng_19980311_0378_6:23,as_vivid,as,vivid,"He is a man for whom life makes sense only in the configurations of those notes , for whom nothing can be as vivid as the reflections in the polished brass of his adored horn .",nyt_eng_19980311_0378_6,23
nyt_eng_19980313_0224_64:6,that_easy,that,easy,"Still , nothing is ever that easy in Hollywood .",nyt_eng_19980313_0224_64,6
nyt_eng_19980319_0130_21:7,that_neat,that,neat,But nothing in sports is ever that neat .,nyt_eng_19980319_0130_21,7
nyt_eng_19980324_0169_4:6,as_important,as,important,"Nothing , however , was as important as the fate of the three Primera Division local soccer teams , especially Club Deportivo Guadalajara , nicknamed  -LBQ-  Las Chivas  -RDQ-  -LRB-  -LBQ-  The Goats  -RDQ-  -RRB- .",nyt_eng_19980324_0169_4,6
nyt_eng_19980405_0083_35:12,truly_abstract,truly,abstract,And nothing having to do with the human body can be truly abstract .,nyt_eng_19980405_0083_35,12
nyt_eng_19980406_0343_39:11,as_simple,as,simple,It is only to say that nothing is ever quite as simple as it seems on the surface .,nyt_eng_19980406_0343_39,11
nyt_eng_19980406_0470_8:19,too_big,too,big,"-LBQ-  The message coming out of this merger is  -COL-  No deal is now unthinkable , nothing is too big ,  -RDQ-  said James Weiss , deputy chief investment officer for State Street Research , a Boston money management company .",nyt_eng_19980406_0470_8,19
nyt_eng_19980407_0177_31:35,entirely_clean,entirely,clean,They have framed responses to a health problem in terms of keeping the tobacco industry sufficiently alive that it can lay golden eggs for the next 25 years -LRB- nothing in Washington is ever entirely clean -RRB- .,nyt_eng_19980407_0177_31,35
nyt_eng_19980408_0265_20:8,as_good,as,good,"To Abbate , however , nothing is as good as putting your picture where people can see it .",nyt_eng_19980408_0265_20,8
nyt_eng_19980411_0016_42:3,really_boring,really,boring,Nothing is really boring .  -RDQ-,nyt_eng_19980411_0016_42,3
nyt_eng_19980412_0018_44:10,as_compelling,as,compelling,"-LBQ-  Nothing that has been printed about Graham is as compelling as the story she herself tells ,  -RDQ-  Nora Ephron said here in 1997 .",nyt_eng_19980412_0018_44,10
nyt_eng_19980412_0082_63:4,as_strenuous,as,strenuous,But nothing is as strenuous as all the testing .,nyt_eng_19980412_0082_63,4
nyt_eng_19980423_0274_33:32,so_bad,so,bad,"A.J. Liebling , who began his journalistic career here , wrote about his days in Providence ,  -LBQ-  There was nothing you could do about anything , but then nothing was so bad that you felt a burning urge to do anything about it .  -RDQ-",nyt_eng_19980423_0274_33,32
nyt_eng_19980424_0318_17:9,ever_final,ever,final,"He added , though , that nothing is ever final in a bankruptcy .",nyt_eng_19980424_0318_17,9
nyt_eng_19980426_0179_7:13,too_overwhelming,too,overwhelming,"They have to scoff and sneer and act as if nothing is too overwhelming , daunting or challenging .",nyt_eng_19980426_0179_7,13
nyt_eng_19980429_0322_24:92,ever_likely,ever,likely,"I realize that in some circles , my blatant careerism may be considered vulgar or unseemly , but I also think that allowances must be made in the case of a Transylvanian woman who spent her adolescence watching movies and wondering how she was ever to escape a picturesque but oppressive life that seemed to offer just two possibilities  -COL-  teaching at a primary school in a rustic landscape of muddy roads , gaunt faces and boozy bumpkins , or being buried alive in a dusty small town where nothing was ever likely to happen .",nyt_eng_19980429_0322_24,92
nyt_eng_19980502_0018_31:21,really_easy,really,easy,"-LBQ-  I do n't know if it matters , though ,  -RDQ-  he said ,  -LBQ-  just because nothing 's really easy for us .  -RDQ-",nyt_eng_19980502_0018_31,21
nyt_eng_19980507_0116_3:3,particularly_wrong,particularly,wrong,"Nothing was particularly wrong , the handyman replied , sagely .",nyt_eng_19980507_0116_3,3
nyt_eng_19980514_0016_29:4,as_easy,as,easy,But nothing was as easy for him after he scored 19 of his 33 points in the first half .,nyt_eng_19980514_0016_29,4
nyt_eng_19980514_0176_18:19,that_simple,that,simple,"-LBQ-  It was a simple idea ,  -RDQ-  Beatty says , rather disingenuously , since nothing is ever that simple with him .",nyt_eng_19980514_0176_18,19
nyt_eng_19980518_0374_5:4,unequivocally_useless,unequivocally,useless,"Nothing is more unequivocally useless and irritating than to listen to someone rattle off his Top 10 anything , be it TV shows , books , works of Monet , or films that most typify Michael J. Fox 's dark period .",nyt_eng_19980518_0374_5,4
nyt_eng_19980521_0480_32:20,longer_secret,longer,secret,"The tabloids , he said , had reached a point where nothing ,  -LBQ-  however personal , was any longer secret or sacred , and the basic human right to privacy was banished in the interest of publishing profit .  -RDQ-",nyt_eng_19980521_0480_32,20
nyt_eng_19980522_0147_1:11,truly_perfect,truly,perfect,David Wells is living proof that nothing in life is truly perfect .,nyt_eng_19980522_0147_1,11
