hit_id,colloc,adv,adj,sent_text,sent_id,adv_index
nyt_eng_19970319_0630_2:37,so_elevated,so,elevated,"Scores of architectural spaces are shrines _ think of Mies van der Rohe 's Barcelona Pavilion , rebuilt a few years ago , or anything by Frank Lloyd Wright _ but few decorator-made rooms have been so elevated .",nyt_eng_19970319_0630_2,37
nyt_eng_19970321_0510_3:7,as_dizzying,as,dizzying,The last few weeks have been as dizzying as one of her graceful spins .,nyt_eng_19970321_0510_3,7
nyt_eng_19970321_0656_2:18,as_glittering,as,glittering,"But for a brief moment at the turn of the century , few places on earth were as glittering .",nyt_eng_19970321_0656_2,18
nyt_eng_19970325_0687_4:6,actually_refinancable,actually,refinancable,"-LBQ-  Very few mortgages are actually refinancable now ,  -RDQ-  said David Glen , who helps manage $ 7 billion in bonds at Scudder Stevens &amp; Clark in Boston .",nyt_eng_19970325_0687_4,6
nyt_eng_19970327_0038_18:5,immediately_available,immediately,available,"Few other details were immediately available , but television news helicopters repeatedly circled the palm-studded scene during the local evening newscasts here on Wednesday night , lending an eerie air .",nyt_eng_19970327_0038_18,5
nyt_eng_19970402_0395_24:17,still_famous,still,famous,The difference between today and a generation ago may be that some select few authors are still famous ; it 's just that they no longer may be famous for  -LBQ-  quality  -RDQ-  writing .,nyt_eng_19970402_0395_24,17
nyt_eng_19970407_0636_30:4,even_aware,even,aware,Few Greeks are even aware that Ataturk was born in Salonika or that this was where the Young Turks began the revolution that eventually brought down the Ottoman Empire .,nyt_eng_19970407_0636_30,4
nyt_eng_19970412_0101_14:5,so_central,so,central,"Few people have been so central to modern Zaire as this politician , who as an ambitious young man was an important architect of the Mobutu dictatorship , and who in early middle age became its most daring challenger .",nyt_eng_19970412_0101_14,5
nyt_eng_19970414_0881_13:5,politically_delicate,politically,delicate,"Few issues are more politically delicate for the mayor , who faces re-election this fall .",nyt_eng_19970414_0881_13,5
nyt_eng_19970415_0314_4:11,too_difficult,too,difficult,"The thing is , the first few columns are not too difficult _ you can let loose a hobby horse for a quick canter around a 650-word course .",nyt_eng_19970415_0314_4,11
nyt_eng_19970415_0650_12:9,as_defiant,as,defiant,"Beyond this , few television stars have been as defiant and outrageous as Roseanne , a high school dropout who grew up poor in Salt Lake City , lived in an artists ' colony near Denver as a teen-ager , had four children by her early 20s , worked as a cocktail waitress and window dresser , became a stand-up comic and barely eked out a living until she struck gold with  -LBQ-  Roseanne .  -RDQ-",nyt_eng_19970415_0650_12,9
nyt_eng_19970416_0345_22:28,so_revered,so,revered,"Now in its 28th season ,  -LBQ-  Sesame Street  -RDQ-  has long been celebrated as the epitome of high-quality TV ; few broadcast offerings have ever been so revered , or so popular .",nyt_eng_19970416_0345_22,28
nyt_eng_19970416_0726_7:5,as_controversial,as,controversial,Few companies have been as controversial on Wall Street as Boston Chicken .,nyt_eng_19970416_0726_7,5
nyt_eng_19970421_0012_19:10,so_uncomfortable,so,uncomfortable,I think the first few weeks I was just so uncomfortable .  -RDQ-,nyt_eng_19970421_0012_19,10
nyt_eng_19970421_0567_25:6,so_large,so,large,But a few fires were so large that more than three times the normal amount of acres burned .,nyt_eng_19970421_0567_25,6
nyt_eng_19970424_0200_1:7,as_unnerving,as,unnerving,Few topics in personal computing are as unnerving as viruses .,nyt_eng_19970424_0200_1,7
nyt_eng_19970430_0144_1:7,as_unnerving,as,unnerving,Few topics in personal computing are as unnerving as viruses .,nyt_eng_19970430_0144_1,7
nyt_eng_19970430_0575_19:12,rather_nasty,rather,nasty,"The last few times that I approached him , he was rather nasty .",nyt_eng_19970430_0575_19,12
nyt_eng_19970506_0724_40:12,usually_barren,usually,barren,Most creekbeds are dry and the few wells and springs are usually barren .,nyt_eng_19970506_0724_40,12
nyt_eng_19970507_0358_21:27,as_advanced,as,advanced,"I wrote  -COL-   -LBQ-  When it comes to the jaundiced belief in skin color -LRB- ital -RRB- uber alles , -LRB- unital -RRB- few campuses are as advanced as UMass-Amherst .",nyt_eng_19970507_0358_21,27
nyt_eng_19970513_0061_7:6,as_visible,as,visible,Few executives had ever been as visible in the wake of such a disaster .,nyt_eng_19970513_0061_7,6
nyt_eng_19970514_0728_3:5,as_respected,as,respected,"Few dance educators were as respected as Miss Schoenberg and because of the devoted attention she gave to students , few were as beloved .",nyt_eng_19970514_0728_3,5
nyt_eng_19970516_0518_6:19,as_long,as,long,"-LBQ-  Your employer is allowed to charge up to 25 cents per page , but few plans are as long as 100 pages , so regard it as money well spent to protect yourself .",nyt_eng_19970516_0518_6,19
nyt_eng_19970519_0633_14:7,as_sanguine,as,sanguine,"And while few mainstream economists are as sanguine about inflation as Medoff , many would now concede he was on to something .",nyt_eng_19970519_0633_14,7
nyt_eng_19970524_0132_19:4,as_qualified,as,qualified,Few women are as qualified as Edwards .,nyt_eng_19970524_0132_19,4
nyt_eng_19970527_0198_5:8,as_prosperous,as,prosperous,But few other metropolitan markets are quite as prosperous as Boston .,nyt_eng_19970527_0198_5,8
nyt_eng_19970528_0690_7:25,still_available,still,available,"In April and early May , most big airlines offered discount fares on summer flights to Europe , and a few fare sales are still available .",nyt_eng_19970528_0690_7,25
nyt_eng_19970530_0390_18:5,as_helpful,as,helpful,And few industries are as helpful when it comes to filling campaign coffers .,nyt_eng_19970530_0390_18,5
nyt_eng_19970602_0515_10:10,currently_available,currently,available,"But for now , relatively few such lines are currently available .",nyt_eng_19970602_0515_10,10
nyt_eng_19970605_0709_9:9,overly_strict,overly,strict,"They said a few social-service officials had been overly strict in a handful of cases and as a result , they ordered workfare jobs that unduly interfered with the education of some recipients .",nyt_eng_19970605_0709_9,9
nyt_eng_19970608_0105_15:6,as_blunt,as,blunt,"And few publishers have been as blunt about promoting this task as John F. Oppedahl , publisher and chief executive of Phoenix Newspapers Inc. , which publishes The Arizona Republic .",nyt_eng_19970608_0105_15,6
nyt_eng_19970610_0505_17:29,very_appealing,very,appealing,"Attendance is good , but the American public knows that Barry Bonds and Albert Belle are jerks , and suspects the few other baseball superstars may not be very appealing behind the posters and the hype .",nyt_eng_19970610_0505_17,29
nyt_eng_19970618_0587_4:6,as_cheap,as,cheap,"And though few stocks are as cheap as just a couple months ago ,  -LBQ-  small stocks look real attractive compared to big stocks ,  -RDQ-  said William Dutton , president of Skyline Asset Management in Chicago , which oversees more than $ 500 million .",nyt_eng_19970618_0587_4,6
nyt_eng_19970624_0542_44:7,very_difficult,very,difficult,"-LBQ-  The last few years were very difficult for me , but I learned a lot about suburban restaurants .",nyt_eng_19970624_0542_44,7
nyt_eng_19970625_0291_42:6,as_opportunistic,as,opportunistic,"-LBQ-  Few companies have been as opportunistic as Genzyme , and tracking stocks are unusual in the biotech industry , but they have done a good job over the years with very astute management ,  -RDQ-  said Meg Malloy , biotech analyst at Hambrecht & Quist .",nyt_eng_19970625_0291_42,6
nyt_eng_19970627_0082_17:4,as_luscious,as,luscious,Few foods are as luscious or as simple as a Georgia blackberry .,nyt_eng_19970627_0082_17,4
nyt_eng_19970702_0787_1:5,politically_delicate,politically,delicate,"Few issues are as politically delicate in Poland as abortion , so when a distinguished writer wrote an impassioned short story that criticized the pope 's abortion stance , it was bound to cause a stir .",nyt_eng_19970702_0787_1,5
nyt_eng_19970705_0095_45:10,as_emotional,as,emotional,"But few exits , few splits , have been as emotional and as testy as Woodson 's leaving of the Steelers .",nyt_eng_19970705_0095_45,10
nyt_eng_19970706_0162_2:4,as_easy,as,easy,"Few publications are as easy to start  -COL-  armed with a few articles , a desktop publishing program and a mailing list , almost anyone can become a publisher .",nyt_eng_19970706_0162_2,4
nyt_eng_19970708_0803_11:5,genuinely_confident,genuinely,confident,And few Democrats are genuinely confident that the party can win back the governor 's seat .,nyt_eng_19970708_0803_11,5
nyt_eng_19970709_0401_6:9,simply_lame,simply,lame,"A very few others are , well , simply lame .",nyt_eng_19970709_0401_6,9
nyt_eng_19970719_0070_18:4,as_dependent,as,dependent,Few countries are as dependent on foreign assistance as Cambodia .,nyt_eng_19970719_0070_18,4
nyt_eng_19970723_0753_47:13,as_complicated,as,complicated,"-LRB- NYT -RRB- In the world of apparel , few things are as complicated as",nyt_eng_19970723_0753_47,13
nyt_eng_19970723_0859_1:10,as_complicated,as,complicated,"In the world of apparel , few things are as complicated as a bra .",nyt_eng_19970723_0859_1,10
nyt_eng_19970726_0051_1:4,as_fundamental,as,fundamental,"Few freedoms are as fundamental to Americans as that of religion , but as a matter of U.S. foreign policy , the fight for religious liberties around the world has been a relatively low priority .",nyt_eng_19970726_0051_1,4
nyt_eng_19970728_0135_1:4,as_fundamental,as,fundamental,"Few freedoms are as fundamental to Americans as that of religion , but as a matter of U.S. foreign policy , the fight for religious liberties around the world has been a relatively low priority .",nyt_eng_19970728_0135_1,4
nyt_eng_19970731_0305_46:8,very_few,very,few,"The pitifully few available selections wereThere were very few to choose from , and those were disdainfully consigned to the north side of foundations where nothing else would grow .",nyt_eng_19970731_0305_46,8
nyt_eng_19970801_0018_16:11,mostly_retired,mostly,retired,"The few scholars who speak out against the dam are mostly retired , too old to care about the party 's threats .",nyt_eng_19970801_0018_16,11
nyt_eng_19970807_0514_35:8,as_erotic,as,erotic,But few moments in the movies are as erotic as the verbal sparring of Grace Kelly and James Stewart in  -LBQ-  Rear Window  -RDQ-  or of Fred MacMurray and Barbara Stanwyck in  -LBQ-  Double Indemnity .  -RDQ-,nyt_eng_19970807_0514_35,8
nyt_eng_19970807_0530_2:11,as_aggravating,as,aggravating,_ Plan your route  -COL-  Few things in life are as aggravating as glancing at a watch at 4 -COL- 30 p.m. and realizing no one in the family has planned dinner .,nyt_eng_19970807_0530_2,11
nyt_eng_19970807_0684_44:17,very_exciting,very,exciting,"But looking to the future , he said ,  -LBQ-  The next few years will be very exciting for our new company .  -RDQ-",nyt_eng_19970807_0684_44,17
nyt_eng_19970809_0202_8:6,as_dramatic,as,dramatic,"But few dropoffs have been as dramatic as the trip Brooks has taken in the past 12 months , a journey he attributes to a busy schedule and a recurring swing flaw that has misdirected his shots up to 30 degrees right of their target and that has taken longer than normal to correct .",nyt_eng_19970809_0202_8,6
nyt_eng_19970811_0276_10:7,psychologically_complex,psychologically,complex,"While few early traumas are more psychologically complex than the sudden death of a parent , Thivisol allows you a transparent view of the spectrum of responses to parental loss as they play themselves out on her sweet , determined face .",nyt_eng_19970811_0276_10,7
nyt_eng_19970812_0654_1:23,as_deadly,as,deadly,A vicious legal fight between H. Wayne Huizenga 's Republic Industries and two Japanese automakers is proving that few problems can be as deadly to a stock as the uncertainty created by big lawsuits .,nyt_eng_19970812_0654_1,23
nyt_eng_19970821_0638_17:20,terrifically_tense,terrifically,tense,Annie has traveled down to London and Hannah is putting her up ; their first few hours together are terrifically tense and stiff .,nyt_eng_19970821_0638_17,20
nyt_eng_19970824_0189_21:12,too_aggressive,too,aggressive,"But they said that while a few salesmen might have been too aggressive , their executives had done nothing wrong and that the companies should not be held accountable for what happens once they sell their products .",nyt_eng_19970824_0189_21,12
nyt_eng_19970826_0510_9:6,also_possible,also,possible,A few strong thunderstorms are also possible in extreme southern Florida .,nyt_eng_19970826_0510_9,6
nyt_eng_19970828_0552_15:7,unexpectedly_rich,unexpectedly,rich,But a few early coverlets are unexpectedly rich chromatically .,nyt_eng_19970828_0552_15,7
nyt_eng_19970828_0806_9:20,so_heinous,so,heinous,"They are also a calculated insult to the voters , reflecting the politicians ' view that few confessions are so heinous , few blunders so stupid as to be remembered for two whole days .",nyt_eng_19970828_0806_9,20
nyt_eng_19970830_0056_27:12,even_aware,even,aware,"The result is that in most countries , few people are even aware of the looming gap in pension funding .",nyt_eng_19970830_0056_27,12
nyt_eng_19970901_0339_7:10,as_important,as,important,"As a regional financial hub , few industries are as important here as financial services .",nyt_eng_19970901_0339_7,10
nyt_eng_19970909_0091_26:4,economically_self-sufficient,economically,self-sufficient,Few tribes are economically self-sufficient .,nyt_eng_19970909_0091_26,4
nyt_eng_19970909_0332_17:10,so_lucky,so,lucky,"Few governors _ including Dukakis _ would have been so lucky as Weld , who appears to have escaped even mild criticism from the electorate before stepping down to pursue his ambassadorial ambitions .",nyt_eng_19970909_0332_17,10
nyt_eng_19970909_0795_7:16,markedly_different,markedly,different,"-LBQ-  I do n't see an argument for saying that the last few quarters are markedly different from the 1980s or 1990s so far ,  -RDQ-  said Edwin Dean , chief of the bureau division that compiles the productivity numbers .",nyt_eng_19970909_0795_7,16
nyt_eng_19970915_0269_50:6,still_alienated,still,alienated,"But those few conspirators are still alienated , and thus far Gingrich has rejected advice that he reach out to figures such as Tom Campbell of California , David McIntosh of Indiana , and Tom Coburn and Steve Largent , both of Oklahoma , who are highly regarded in conservative circles if not in the Speaker 's Rooms themselves .",nyt_eng_19970915_0269_50,6
nyt_eng_19970916_0298_7:21,particularly_shocking,particularly,shocking,"In this age of tabloid tracking , when little about the Royals goes unreported , few incidents Kelley describes are particularly shocking or salacious .",nyt_eng_19970916_0298_7,21
nyt_eng_19970916_0506_11:5,completely_free,completely,free,"Although few books are completely free of mistakes , the errors are rarely disclosed .",nyt_eng_19970916_0506_11,5
nyt_eng_19970917_0303_25:10,as_pedantic,as,pedantic,"Unfortunately , few writers of his ability can be as pedantic , for Wills has rarely met an erduite obscurity he deemed unworthy of display .",nyt_eng_19970917_0303_25,10
nyt_eng_19970917_0477_40:6,as_smooth,as,smooth,Few commercial ice creams are as smooth and fine textured .,nyt_eng_19970917_0477_40,6
nyt_eng_19970917_0563_28:9,still_able,still,able,"Encouragingly , though , a few non-Bosnians are still able to work  -COL-  Zoran Becic , a Serb , recently had the main part in a play directed by a Croat , Dubravska Zrucic-Kulenovic , that was presented by the Sarajevo War Theater .",nyt_eng_19970917_0563_28,9
nyt_eng_19971007_0216_19:4,as_enigmatic,as,enigmatic,Few things are as enigmatic as the real intentions of the human heart .,nyt_eng_19971007_0216_19,4
nyt_eng_19971009_0705_19:11,overly_troubled,overly,troubled,"As a result , Peroni said , few investors were overly troubled by Greenspan 's cautionary remarks .",nyt_eng_19971009_0705_19,11
nyt_eng_19971015_0395_20:10,too_small,too,small,That 's because the few remaining managers are either too small or have too much debt to do a  -LBQ-  roll up .  -RDQ-,nyt_eng_19971015_0395_20,10
nyt_eng_19971020_0084_78:12,extremely_difficult,extremely,difficult,The few criminal cases that make it to court can be extremely difficult to prosecute .,nyt_eng_19971020_0084_78,12
nyt_eng_19971021_0110_6:11,as_lucky,as,lucky,"In either language , few foreign companies here have been as lucky as Dragon Capital .",nyt_eng_19971021_0110_6,11
nyt_eng_19971023_0289_1:5,perfectly_enchanting,perfectly,enchanting,"Few movies are as perfectly enchanting as  -LBQ-  Fairy Tale _ A True Story ,  -RDQ-  a sweet wee tale about girls and sprites that soars with the magic of childhood .",nyt_eng_19971023_0289_1,5
nyt_eng_19971025_0207_7:8,so_bold,so,bold,Few places outside New York have been so bold as to declare an entire business district free of graffiti .,nyt_eng_19971025_0207_7,8
nyt_eng_19971031_0224_20:5,downright_weird,downright,weird,"A few designations are downright weird , Bergheim suggests .",nyt_eng_19971031_0224_20,5
nyt_eng_19971031_0438_16:4,too_humble,too,humble,"Few events were too humble for his presence , but if he showed up , they were no longer humble .",nyt_eng_19971031_0438_16,4
nyt_eng_19971111_0002_37:16,as_effective,as,effective,"For quarterbacks , it takes awhile to learn that a few singles can be just as effective as a home run .",nyt_eng_19971111_0002_37,16
nyt_eng_19971118_0834_4:30,particularly_difficult,particularly,difficult,"Offering the most detailed account yet of Wei 's recent prison life and his health problems , she said at a news conference that the last few months were particularly difficult for him .",nyt_eng_19971118_0834_4,30
nyt_eng_19971122_0137_17:11,ethnically_mixed,ethnically,mixed,"In fact , few places , anywhere , are more ethnically mixed and complex than southwestern Louisiana and neighboring New Orleans to the east .",nyt_eng_19971122_0137_17,11
nyt_eng_19971126_0694_11:8,as_succinct,as,succinct,Few other emblems in our society are as succinct and as recognizable as the AIDS ribbon .,nyt_eng_19971126_0694_11,8
nyt_eng_19971201_0307_14:12,anywhere_close,anywhere,close,Few nations outside Europe and the collapsed former Soviet bloc are anywhere close to achieving that goal .,nyt_eng_19971201_0307_14,12
nyt_eng_19971204_0825_10:19,distinctly_urban,distinctly,urban,"Although the block 's business owners are much like entrepreneurs everywhere , a few trends and tribulations are distinctly urban  -COL-  Some businesses cater to gay clients .",nyt_eng_19971204_0825_10,19
nyt_eng_19971205_0723_1:9,as_eager,as,eager,"Most of the time , few enterprises are as eager to collect money far in advance as colleges and universities .",nyt_eng_19971205_0723_1,9
nyt_eng_19971206_0121_6:4,as_draconian,as,draconian,Few policies are as draconian as the one that Stansbury ran into .,nyt_eng_19971206_0121_6,4
nyt_eng_19971207_0091_34:5,as_benevolent,as,benevolent,But few corporations are as benevolent as their numbers indicate .,nyt_eng_19971207_0091_34,5
nyt_eng_19971209_0507_10:14,well_informed,well,informed,"But officially they take a narrower view , because few Americans are as well informed as they are about the risks .",nyt_eng_19971209_0507_10,14
nyt_eng_19971211_0648_21:7,still_worth,still,worth,A few older holiday collections are still worth looking for  -COL-,nyt_eng_19971211_0648_21,7
nyt_eng_19971212_0248_9:8,somewhat_unpredictable,somewhat,unpredictable,"-LBQ-  The last few months have been somewhat unpredictable , but my father always told me to persevere ,  -RDQ-  Lee said in an interview published in USA Today .",nyt_eng_19971212_0248_9,8
nyt_eng_19971216_0748_20:10,unusually_mild,unusually,mild,"But the last few winters have in fact been unusually mild , and the past few days have been a chilling reminder of what an authentic Russian winter really means .",nyt_eng_19971216_0748_20,10
nyt_eng_19971217_0101_18:8,very_poor,very,poor,"-LBQ-  The last few sights have been very poor ,  -RDQ-  said Ross Gardiner , an analyst at Societe Generale Frankel Pollak .",nyt_eng_19971217_0101_18,8
nyt_eng_19971217_0426_27:4,as_skillful,as,skillful,"Few companies are as skillful at making places , at shaping the physical environment to affect our behavior .",nyt_eng_19971217_0426_27,4
nyt_eng_19971223_0292_47:15,uc_eligible,uc,eligible,"-LBQ-  We need to ask ourselves why so few black and Hispanic kids are UC eligible and why we have black and Hispanic kids graduating from the UC system who ca n't compete at a school like Boalt ,  -RDQ-  said Jennifer Nelson , executive director of the American Civil Rights Institute , founded by UC Regent Ward Connerly , who led the push for Prop 209 .",nyt_eng_19971223_0292_47,15
nyt_eng_19971224_0606_24:52,similarly_frantic,similarly,frantic,"The few other Anglo-American organist-choirmasters here , at the nondenominational American Church across the Seine on the Left Bank ; at St. Michael 's Church , an Anglican congregation near the British Embassy , and St. George , a Church of England parish near the Arc de Triomphe , have been similarly frantic this month .",nyt_eng_19971224_0606_24,52
nyt_eng_19971229_0649_34:4,academically_rigorous,academically,rigorous,"Few surveys are academically rigorous , but they suggest a similar story .",nyt_eng_19971229_0649_34,4
nyt_eng_19971230_0600_18:4,as_lucky,as,lucky,"Few students are as lucky as Chris Bail , a white Newton North senior who grew up in Africa and  -LBQ-  actually did have a big thing happen .  -RDQ-",nyt_eng_19971230_0600_18,4
nyt_eng_19971231_0131_74:8,entirely_innocent,entirely,innocent,"The difference is , few scenes are entirely innocent .",nyt_eng_19971231_0131_74,8
nyt_eng_19980108_0684_10:9,similarly_abstract,similarly,abstract,A few other pieces in the show are similarly abstract .,nyt_eng_19980108_0684_10,9
nyt_eng_19980116_0834_1:6,as_dramatic,as,dramatic,"Few medical breakthroughs have been as dramatic as the 1921 discovery of insulin , which changed diabetes from a death sentence to a survivable disease .",nyt_eng_19980116_0834_1,6
nyt_eng_19980123_0464_25:9,openly_critical,openly,critical,"Whatever the challenges , few veteran officers are openly critical of their treatment , either by the military or potential civilian employers .",nyt_eng_19980123_0464_25,9
nyt_eng_19980127_0673_4:12,mostly_unkind,mostly,unkind,The few folks who did sound off on the picture were mostly unkind .,nyt_eng_19980127_0673_4,12
nyt_eng_19980128_0606_31:11,even_aware,even,aware,"Even on campus , it seemed that few people were even aware that we had a team .  -RDQ-",nyt_eng_19980128_0606_31,11
nyt_eng_19980130_0348_24:5,even_worried,even,worried,"A few economists are even worried about a deflation _ the broad decline in the prices of goods , services and assets _ that could make it extraordinarily difficult for some otherwise healthy businesses to meet their obligations and for many borrowers to pay their debts .",nyt_eng_19980130_0348_24,5
nyt_eng_19980202_0119_19:16,as_likely,as,likely,-LBQ-  But the few boys who were vomiting or using laxatives were almost 3.5 times as likely to have had a history of forced sex .  -RDQ-,nyt_eng_19980202_0119_19,16
nyt_eng_19980202_0222_13:5,as_fraught,as,fraught,"Few medical issues are as fraught with ethical questions  -COL-  Should animals be killed to save people ? Can dying patients give informed consent ? In a society in which some lack even basic medical care , who will pay for the procedures ?",nyt_eng_19980202_0222_13,5
nyt_eng_19980203_0079_13:10,even_aware,even,aware,He adds that few people in his industry were even aware of the fees until they took effect .,nyt_eng_19980203_0079_13,10
nyt_eng_19980203_0482_11:4,as_bubbly,as,bubbly,"Few Rangers are as bubbly as the rookie Stock , a 22-year-old native of Victoriaville , Quebec .",nyt_eng_19980203_0482_11,4
nyt_eng_19980210_0042_1:19,as_paralyzing,as,paralyzing,"As much as we may enjoy bragging about our most successful investments , few things in life are as paralyzing as making investment decisions .",nyt_eng_19980210_0042_1,19
nyt_eng_19980212_0112_70:18,as_miserable,as,miserable,It 's always a good idea to check ahead with the ski area ; few faces are as miserable as those on children who can only watch everyone else having fun .,nyt_eng_19980212_0112_70,18
nyt_eng_19980219_0176_6:13,entirely_different,entirely,different,"It follows the third-movement cadenza , and its last few bars are entirely different from the revised version , which packs more punch but less zip .",nyt_eng_19980219_0176_6,13
nyt_eng_19980219_0283_10:5,undeniably_worthwhile,undeniably,worthwhile,A few things are undeniably worthwhile .,nyt_eng_19980219_0283_10,5
nyt_eng_19980221_0125_1:13,as_important,as,important,"For this wealthy community on Long Island Sound , few issues are as important as keeping nonresidents off its beaches .",nyt_eng_19980221_0125_1,13
nyt_eng_19980226_0074_24:4,even_aware,even,aware,Few locals are even aware of her herb farm .,nyt_eng_19980226_0074_24,4
nyt_eng_19980309_0014_29:10,always_tough,always,tough,"-LBQ-  The last few weeks of the season are always tough ,  -RDQ-  Detlef Schrempf said .",nyt_eng_19980309_0014_29,10
nyt_eng_19980313_0258_2:59,so_well-known,so,well-known,"Which leaves the novice Irish music fan in a spot  -COL-  St. Patrick 's Day is nigh , you know you love this stuff when you hear it , and you 'd like to get more , but where to start ? How do you dip a toe into a musical genre where a very few performers are so well-known , and the vast majority are simply unfamiliar names in the Irish music section of your nearby CD store ?",nyt_eng_19980313_0258_2,59
nyt_eng_19980313_0260_2:59,so_well-known,so,well-known,"Which leaves the novice Irish music fan in a spot  -COL-  St. Patrick 's Day is nigh , you know you love this stuff when you hear it , and you 'd like to get more , but where to start ? How do you dip a toe into a musical genre where a very few performers are so well-known , and the vast majority are simply unfamiliar names in the Irish music section of your nearby CD store ?",nyt_eng_19980313_0260_2,59
nyt_eng_19980316_0301_30:5,as_committed,as,committed,Few Protestants have been as committed to grace alone as the Puritans _ yet they found this doctrine nearly impossible to maintain .,nyt_eng_19980316_0301_30,5
nyt_eng_19980318_0338_36:9,completely_downhill,completely,downhill,"Very few trails immediately accessed by roads are completely downhill , and this one built in 1987 is no exception .",nyt_eng_19980318_0338_36,9
nyt_eng_19980319_0392_2:4,entirely_happy,entirely,happy,"Few astronomers were entirely happy about the agreement , and similar agreements have yet to be reached between Motorola and observatories in Europe and Asia .",nyt_eng_19980319_0392_2,4
nyt_eng_19980320_0258_19:8,that_satisfied,that,satisfied,-LBQ-  And precious few lovers would be that satisfied .  -RDQ-,nyt_eng_19980320_0258_19,8
nyt_eng_19980321_0058_29:4,too_inconsequential,too,inconsequential,Few details were too inconsequential for the commission 's records .,nyt_eng_19980321_0058_29,4
nyt_eng_19980323_0047_9:5,very_clear,very,clear,"A few things are very clear , however .",nyt_eng_19980323_0047_9,5
nyt_eng_19980323_0281_13:7,particularly_bad,particularly,bad,"The past few weeks have been particularly bad for Yeltsin , who has been sidelined with a cold as the Russian economy has been battered by falling financial markets and lower oil prices .",nyt_eng_19980323_0281_13,7
nyt_eng_19980331_0205_8:20,still_possible,still,possible,Clouds will be slow to break from the Ohio Valley to the Great Lakes and a few showers are still possible near low pressure centered over Michigan .,nyt_eng_19980331_0205_8,20
nyt_eng_19980404_0036_9:7,so_prone,so,prone,"Even today , few subjects are so prone to passionate disagreement .",nyt_eng_19980404_0036_9,7
nyt_eng_19980410_0423_31:4,as_susceptible,as,susceptible,"Few industries are as susceptible to these gyrations as pharmaceuticals , where virtually every syllable about a new drug can move a stock .",nyt_eng_19980410_0423_31,4
nyt_eng_19980413_0248_23:11,as_integrated,as,integrated,"Half a century later , few companies or institutions are as integrated as the top three U.S. professional team sports _ baseball , basketball and football _ at least when it come to on-field talent .",nyt_eng_19980413_0248_23,11
nyt_eng_19980425_0217_3:5,so_successful,so,successful,Few assassins have been so successful in achieving their aim .,nyt_eng_19980425_0217_3,5
nyt_eng_19980425_0218_3:5,so_successful,so,successful,Few assassins have been so successful in achieving their aim .,nyt_eng_19980425_0218_3,5
nyt_eng_19980425_0219_3:5,so_successful,so,successful,Few assassins have been so successful in achieving their aim .,nyt_eng_19980425_0219_3,5
nyt_eng_19980427_0086_18:4,as_rife,as,rife,Few areas are as rife with confusion and obsession as vitamins,nyt_eng_19980427_0086_18,4
nyt_eng_19980430_0031_3:5,so_successful,so,successful,Few assassins have been so successful in achieving their aim .,nyt_eng_19980430_0031_3,5
nyt_eng_19980430_0032_3:5,so_successful,so,successful,Few assassins have been so successful in achieving their aim .,nyt_eng_19980430_0032_3,5
nyt_eng_19980430_0033_3:5,so_successful,so,successful,Few assassins have been so successful in achieving their aim .,nyt_eng_19980430_0033_3,5
nyt_eng_19980506_0382_18:12,as_emotional,as,emotional,"In Kansas and other parts of mid-America , few issues are as emotional as hogs .",nyt_eng_19980506_0382_18,12
nyt_eng_19980506_0574_4:7,as_controversial,as,controversial,"Few issues in Northern Ireland are as controversial as the Royal Ulster Constabulary , long viewed by many Catholics as an enemy oppressor .",nyt_eng_19980506_0574_4,7
nyt_eng_19980508_0431_10:39,as_mad,as,mad,"But if he is not Mr. Congeniality in the Class of ' 94 , he is an important figure for members of his party 's conservative base , who express disappointment that few Republicans on the Hill are as mad as they are about the Presidential scandals .",nyt_eng_19980508_0431_10,39
nyt_eng_19980509_0064_8:6,also_possible,also,possible,A few strong storms are also possible over parts of the Southeast the first half of the day as a weakening low pushes off the South Carolina coast .,nyt_eng_19980509_0064_8,6
nyt_eng_19980510_0116_5:13,perfectly_proportioned,perfectly,proportioned,"It 's a logical idea , considering the fact few people are perfectly proportioned .",nyt_eng_19980510_0116_5,13
