hit_id,context_group,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent,corpus_segment,corpus,date,polarity,context,context_word,context_type,in_basic,line_in_source,year,context_overlap
nyt_eng_19950202_0010_45:44,outdated_input_file,too_high,too,high,"According to Brown , the reel manufacturer that sponsors of the Crappiethon -- an established event in the South and on the East Coast -- felt that since Lake Piru is small in comparison to other venues , the catch rate would be too high to make it profitable for them .",nyt_eng_19950202_0010_45,44,,,,nyt_eng_19950202,Nyt1,1995-02-02,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,47610,1995,False
nyt_eng_19950713_0124_29:4,outdated_input_file,too_high,too,high,"-LBQ-  Tessituras are too high for tenors as well as for sopranos , and when you have to sing something that 's uncomfortable , the voice sounds bad .",nyt_eng_19950713_0124_29,4,,,,nyt_eng_19950713,Nyt1,1995-07-13,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,94954,1995,False
nyt_eng_19960331_0334_10:23,outdated_input_file,too_hip,too,hip,"Frankie Valli and the Four Seasons can pack 'em in at the Sands , but apparently the tourists and locals here are too hip to shell out $ 12.50 _ with a two hot-dog minimum _ to watch the unveiling of the Oakland pitching staff _ Bobby Cluck and the Four Baggers .",nyt_eng_19960331_0334_10,23,,,,nyt_eng_19960331,Nyt1,1996-03-31,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,183090,1996,False
nyt_eng_20000630_0410_31:8,neg-ext-nonsubj,too_hot,too,hot,Test to be sure it is n't too hot .,nyt_eng_20000630_0410_31,8,nyt_eng_200006,Briefly warm 1\/4 cup Vaseline in a bowl -LRB- a double boiler is best _ do not microwave -RRB- .,"In a larger bowl , mix 1\/4 cup Epsom or sea salts with two to four drops of your favorite essential oil .",nyt_eng_20000630,Nyt2,2000-06-30,negative,not_VP-adv,not,VP-adv,False,77728,2000,False
nyt_eng_19961017_0551_15:31,neg-ext-nonsubj,too_interested,too,interested,"Deborah Durham -LRB- CQ -RRB- , Univision Washington Bureau chief , said other networks did n't necessarily  -LBQ-  miss  -RDQ-  the Kemp story but simply decided their viewers were n't too interested .",nyt_eng_19961017_0551_15,31,nyt_eng_199610,"For Univision , it became a major story at this summer 's Republican National Convention in San Diego while the other big networks remained focused on Presidential challenger Bob Dole .","-LBQ-  Our audience  -RDQ-  knew Jack Kemp did a lot of things in his career to help Hispanics , so the impact of the story was greater , she said .",nyt_eng_19961017,Nyt1,1996-10-17,negative,not_VP-adv,not,VP-adv,False,35912,1996,False
nyt_eng_19950509_0295_25:29,outdated_input_file,too_jokey,too,jokey,"_ And , finally , anyone who tells you that Neil Simon 's  -LBQ-  Laughter on the 23rd Floor ,  -RDQ-  now at the Doolittle Theatre , is too jokey to offer insight into what it was like to write for Sid Caesar back in the '50s never asked Caesar .",nyt_eng_19950509_0295_25,29,,,,nyt_eng_19950509,Nyt1,1995-05-09,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,74312,1995,False
nyt_eng_20050328_0216_13:5,neg-ext-nonsubj,too_late,too,late,"-LBQ-  It 's not too late for someone to save her ,  -RDQ-  Schindler said .",nyt_eng_20050328_0216_13,5,nyt_eng_200503,But it is clear that the end of the long court fight between her husband and her parents has eased neither the bitterness between them nor the raw emotions surrounding the case .,-LBQ-  I plead again for the powers that be not to give up hope on her .,nyt_eng_20050328,Nyt2,2005-03-28,negative,not_VP-adv,not,VP-adv,False,34233,2005,False
nyt_eng_19950526_0462_5:8,outdated_input_file,too_late,too,late,"-LBQ-  I personally think that it 's too late for a credible candidate ,  -RDQ-  said Donald Fowler , the Democratic national chairman .",nyt_eng_19950526_0462_5,8,,,,nyt_eng_19950526,Nyt1,1995-05-26,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,79510,1995,False
nyt_eng_20060713_0131_23:5,neg-ext-nonsubj,too_late,too,late,But it 's not too late to catch two sales hoping to move in on the leaders .,nyt_eng_20060713_0131_23,5,nyt_eng_200607,"In South Carolina , the World 's Largest Yard Sale was in Rock Hill on April 29 .","In October , thousands of yard sales and vendors ' booths will extend 364 miles , from Mesquite , Tex. , just east of Dallas , to East Vicksburg , Miss. , in the U.S. 80 Hi-Way Sale .",nyt_eng_20060713,Nyt2,2006-07-13,negative,not_VP-adv,not,VP-adv,False,4898,2006,False
nyt_eng_19970818_0716_5:9,outdated_input_file,too_limited,too,limited,-LRB- She presumably means the product mix was too limited . -RRB-,nyt_eng_19970818_0716_5,9,,,,nyt_eng_19970818,Nyt1,1997-08-18,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,349982,1997,False
nyt_eng_19971004_0153_12:9,outdated_input_file,too_long,too,long,The only problem is the beer line is too long .  -RDQ-,nyt_eng_19971004_0153_12,9,,,,nyt_eng_19971004,Nyt1,1997-10-04,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,366733,1997,False
nyt_eng_19960306_0302_17:6,outdated_input_file,too_long,too,long,"Anything by Henry James is too long , even his everyday speech .",nyt_eng_19960306_0302_17,6,,,,nyt_eng_19960306,Nyt1,1996-03-06,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,173886,1996,False
nyt_eng_20050616_0385_18:16,unknown-polarity,too_long,too,long,"But every year at Oscar time new criticism surfaces that the award show is simply too long , said Pete Hammond , Oscar analyst and regular contributor to the Daily Variety .",nyt_eng_20050616_0385_18,16,nyt_eng_200506,The Taurus World Stunt Awards also recognizes stunt coordinators and performers for their talents .,"For that reason ,  -LBQ-  I do n't think you will see a stunt award given by the academy .  -RDQ-",nyt_eng_20050616,Nyt2,2005-06-16,unknown,every_det-of-subj,every,det-of-subj,False,378,2005,False
nyt_eng_19980217_0050_20:11,outdated_input_file,too_low,too,low,Do n't use the low fat stuff _ it 's too low in phytoestrogens .,nyt_eng_19980217_0050_20,11,,,,nyt_eng_19980217,Nyt1,1998-02-17,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,413370,1998,False
nyt_eng_19950126_0414_17:13,outdated_input_file,too_low,too,low,"Mercury levels in the air , water and soil are generally far too low to present a direct threat , but fish readily accumulate mercury in their flesh .",nyt_eng_19950126_0414_17,13,,,,nyt_eng_19950126,Nyt1,1995-01-26,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,45943,1995,False
nyt_eng_19961223_0552_22:4,outdated_input_file,too_macabre,too,macabre,"And it was too macabre and pathetic to go around to the families and say , ` I want the rights to your story because it is better than another story .  -RDQ-  '",nyt_eng_19961223_0552_22,4,,,,nyt_eng_19961223,Nyt1,1996-12-23,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,269354,1996,False
nyt_eng_19980125_0105_45:25,outdated_input_file,too_many,too,many,"With fears of a mad cow epidemic in humans receding , the consensus now seems to be that the bone scare is one scare too many .",nyt_eng_19980125_0105_45,25,,,,nyt_eng_19980125,Nyt1,1998-01-25,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,406338,1998,False
nyt_eng_19950120_0051_38:16,outdated_input_file,too_mean,too,mean,Then we 'll see if this team -- this state of mind -- is really too mean to die .,nyt_eng_19950120_0051_38,16,,,,nyt_eng_19950120,Nyt1,1995-01-20,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,44124,1995,False
nyt_eng_19961217_0629_10:3,outdated_input_file,too_much,too,much,It 's too much for consumers .,nyt_eng_19961217_0629_10,3,,,,nyt_eng_19961217,Nyt1,1996-12-17,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,267601,1996,False
nyt_eng_19970722_0680_6:4,outdated_input_file,too_much,too,much,"It was all too much for Bert Hoak , the passionate proprietor of Bert 's Books , who gave his heart to Cambodia five years ago when he came to help monitor elections , then had it broken this month by the coup .",nyt_eng_19970722_0680_6,4,,,,nyt_eng_19970722,Nyt1,1997-07-22,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,340817,1997,False
nyt_eng_19970101_0105_23:4,outdated_input_file,too_much,too,much,"It was all too much to take , and when an FSU fan started yelling insults from the front row , Young had to be stopped from climbing up after him , crutches and all .",nyt_eng_19970101_0105_23,4,,,,nyt_eng_19970101,Nyt1,1997-01-01,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,271727,1997,False
nyt_eng_19950107_0136_37:17,outdated_input_file,too_narrow,too,narrow,The service entrance in the back was also not available because the rear elevator cab was too narrow for a wheelchair .,nyt_eng_19950107_0136_37,17,,,,nyt_eng_19950107,Nyt1,1995-01-07,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,41114,1995,False
nyt_eng_20011031_0115_32:23,neg-ext-nonsubj,too_neat,too,neat,"Whether you go for the shaggy bob or the bobby shag , Hershberger has one caveat  -COL-   -LBQ-  Hair ca n't be too neat .",nyt_eng_20011031_0115_32,23,nyt_eng_200110,Even Madonna 's hair looks like that right now .  -RDQ-,-LRB- Merle Ginsberg is a writer for Fairchild Publications . -RRB-,nyt_eng_20011031,Nyt2,2001-10-31,negative,not_VP-adv,not,VP-adv,False,87417,2001,False
apw_eng_20100330_0219_5:31,neg-ext-nonsubj,too_negative,too,negative,"At the same time , the number of homes for sale has not increased appreciably , meaning that the impact of lower buyer activity on house prices has not been too negative .  -RDQ-",apw_eng_20100330_0219_5,31,apw_eng_201003,"-LBQ-  With greater than usual political and economic uncertainty ahead of the upcoming general election , potential home buyers are proceeding cautiously .",,apw_eng_20100330,Apw,2010-03-30,negative,not_VP-adv,not,VP-adv,False,15995,2010,False
nyt_eng_19960709_0471_30:8,outdated_input_file,too_obvious,too,obvious,-LBQ-  You do n't think that 's too obvious ?  -RDQ-  Lovett asks .,nyt_eng_19960709_0471_30,8,,,,nyt_eng_19960709,Nyt1,1996-07-09,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,213823,1996,False
nyt_eng_19970726_0016_26:3,outdated_input_file,too_old,too,old,He was too old .,nyt_eng_19970726_0016_26,3,,,,nyt_eng_19970726,Nyt1,1997-07-26,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,342232,1997,False
nyt_eng_19970910_0922_28:4,outdated_input_file,too_one-sided,too,one-sided,-LBQ-  Giuliani is too one-sided .,nyt_eng_19970910_0922_28,4,,,,nyt_eng_19970910,Nyt1,1997-09-10,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,357889,1997,False
nyt_eng_19960827_0617_22:26,outdated_input_file,too_pervasive,too,pervasive,"Speaking of the irregularities that he felt would hinder a fair vote , Frowick said ,  -LBQ-  They 're across the board ; they 're too pervasive ; and that 's what drove this decision .  -RDQ-",nyt_eng_19960827_0617_22,26,,,,nyt_eng_19960827,Nyt1,1996-08-27,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,229556,1996,False
nyt_eng_19950918_0557_8:12,outdated_input_file,too_polite,too,polite,"At first , I thought maybe my Japanese teachers had been too polite to teach me the real lingo , so I watched to see what Japanese drivers would say to each other after a car accident .",nyt_eng_19950918_0557_8,12,,,,nyt_eng_19950918,Nyt1,1995-09-18,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,116457,1995,False
nyt_eng_20001214_0470_11:24,neg-ext-nonsubj,too_proud,too,proud,"-LBQ-  But I think we went through a stretch in January where we lost six out of nine games and we were n't too proud of our efforts there , at that point ijarime .",nyt_eng_20001214_0470_11,24,nyt_eng_200012,"-LBQ-  If you 're keeping track of the pace and comparing it to last year 's team , I could see where there would be concern ,  -RDQ-  Rick Fox said .",So let ` r0hope that the things we 're going through now are things that will make us only stronger .  -RDQ-,nyt_eng_20001214,Nyt2,2000-12-14,negative,not_VP-adv,not,VP-adv,False,36077,2000,False
nyt_eng_19950425_0314_3:14,neg-ext-nonsubj,too_proud,too,proud,"-LBQ-  I have 10 years in the majors , but I 'm not too proud to do it ,  -RDQ-  he said .",nyt_eng_19950425_0314_3,14,nyt_eng_199504,"His agent , Richie Bry , was pursuing a query Tuesday from a major league team , but Coleman said it was more likely that he would wind up playing for a Class AAA team .",-LBQ-  The big thing is to show I want to play .,nyt_eng_19950425,Nyt1,1995-04-25,negative,not_VP-adv,not,VP-adv,True,66746,1995,False
nyt_eng_19990730_0145_19:10,neg-ext-nonsubj,too_receptive,too,receptive,"Unfortunately , the nation 's governors have n't been too receptive , which is why Johnson is n't entirely happy .",nyt_eng_19990730_0145_19,10,nyt_eng_199907,"To celebrate the first anniversary of the Secret Society and encourage people to spread their cheer , the society is hoping the governors of our 50 states will declare next Sunday  -LBQ-  National Admit You 're Happy Day .  -RDQ-","When we talked Monday , only 15 governors had agreed to declare Aug. 8 a happy holiday .",nyt_eng_19990730,Nyt1,1999-07-30,negative,not_VP-adv,not,VP-adv,False,39863,1999,False
nyt_eng_19971020_0005_12:3,outdated_input_file,too_reticent,too,reticent,"He was too reticent to criticize governments ' human rights abuses , even in private meetings .",nyt_eng_19971020_0005_12,3,,,,nyt_eng_19971020,Nyt1,1997-10-20,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,371987,1997,False
nyt_eng_19970504_0166_50:24,outdated_input_file,too_rich,too,rich,"Just as they suffer from weather that 's too balmy , so do they lose refinement if they grow in soil that 's too rich .",nyt_eng_19970504_0166_50,24,,,,nyt_eng_19970504,Nyt1,1997-05-04,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,313851,1997,False
nyt_eng_19960930_0440_11:5,outdated_input_file,too_sick,too,sick,"If a child is too sick for school , then the child should be too sick for play .",nyt_eng_19960930_0440_11,5,,,,nyt_eng_19960930,Nyt1,1996-09-30,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,240733,1996,False
nyt_eng_19950629_0475_7:8,outdated_input_file,too_simple,too,simple,But experts say that view is far too simple .,nyt_eng_19950629_0475_7,8,,,,nyt_eng_19950629,Nyt1,1995-06-29,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,90711,1995,False
nyt_eng_19970728_0201_68:12,outdated_input_file,too_slick,too,slick,"To the south , Bar Harbor , though attractive , is too slick to be quaint ; to the north , life in the handsome fishing villages like Cutler is too hard .",nyt_eng_19970728_0201_68,12,,,,nyt_eng_19970728,Nyt1,1997-07-28,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,342635,1997,False
apw_eng_20080505_1142_1:5,neg-ext-subj,too_small,too,small,Seems no job 's too small for Condoleezza Rice when it comes to the Middle East these days .,apw_eng_20080505_1142_1,5,apw_eng_200805,,"After initially resisting the idea , the top envoy for a Bush administration that once sniffed at Mideast peacemaking as a fool 's game is shuttling between Israeli and Palestinian leaders and getting into nitty-gritty obstacles that have blocked progress and dimmed hopes for a peace deal this year .",apw_eng_20080505,Apw,2008-05-05,negative,no_subj-det,no,subj-det,False,1857,2008,False
nyt_eng_19980523_0270_4:12,outdated_input_file,too_small,too,small,"It has yet to yield useful clues -- the image is too small and blurry , but detectives are asking the FBI to help sharpen the images .",nyt_eng_19980523_0270_4,12,,,,nyt_eng_19980523,Nyt1,1998-05-23,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,441633,1998,False
nyt_eng_19950909_0334_30:18,outdated_input_file,too_small,too,small,"At a giant institution , he said , a $ 100 million real estate deal might be too small to reach the CEO 's attention .",nyt_eng_19950909_0334_30,18,,,,nyt_eng_19950909,Nyt1,1995-09-09,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,113613,1995,False
nyt_eng_19970724_0669_20:12,outdated_input_file,too_small,too,small,"The guaranty funds , however , protested that the settlement was too small .",nyt_eng_19970724_0669_20,12,,,,nyt_eng_19970724,Nyt1,1997-07-24,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,341674,1997,False
apw_eng_19970118_0840_3:12,neg-ext-nonsubj,too_snooty,too,snooty,"He was assured , however , that she would n't be too snooty about that .",apw_eng_19970118_0840_3,12,apw_eng_199701,"-LBQ-  At first , I was hesitant to approach her with what is , after all , a third lead ,  -RDQ-  Claude Chabrol said .","And , voila , she took the role of an affluent suburban woman in  -LBQ-  La Ceremonie .  -RDQ-",apw_eng_19970118,Apw,1997-01-18,negative,not_VP-adv,not,VP-adv,False,74747,1997,False
nyt_eng_19961031_0361_18:29,outdated_input_file,too_strong,too,strong,The dollar jumped against the Swiss franc amid concern Switzerland might suspend temporarily its bank secrecy laws and after a Swiss central bank economist said the franc is too strong .,nyt_eng_19961031_0361_18,29,,,,nyt_eng_19961031,Nyt1,1996-10-31,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,252025,1996,False
nyt_eng_20080613_0014_40:23,neg-ext-nonsubj,too_surprised,too,surprised,"When it was over , Hicks said he knew he had surprised people , but he hoped his best friends were not too surprised that he had played well .",nyt_eng_20080613_0014_40,23,nyt_eng_200806,"-LBQ-  Justin could n't care less ,  -RDQ-  Paskievitch said .",He also said he was not too taken with his first-round position .,nyt_eng_20080613,Nyt2,2008-06-13,negative,not_VP-adv,not,VP-adv,False,954,2008,False
apw_eng_20020203_0974_5:39,neg-ext-nonsubj,too_tall,too,tall,"Accepting his special award for lifetime achievement , the famously gaunt Lee , 69 , said the prize was proof that  -LBQ-  one is never too old and , in my case , ... one can not be too tall .  -RDQ-",apw_eng_20020203_0974_5,39,apw_eng_200202,"A second ovation went to Christopher Lee , a veteran of countless  -LBQ-  Dracula  -RDQ-  films as well as the current  -LBQ-  Lord of the Rings  -COL-  The Fellowship of the Ring .  -RDQ-",Lee stands well over six foot -LRB- 1.82 meters -RRB- .,apw_eng_20020203,Apw,2002-02-03,negative,not_VP-adv,not,VP-adv,False,18105,2002,False
nyt_eng_19980102_0398_5:12,outdated_input_file,too_tight,too,tight,I would n't use 15 percent ; I think it 's too tight in a technology company .,nyt_eng_19980102_0398_5,12,,,,nyt_eng_19980102,Nyt1,1998-01-02,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,398469,1998,False
nyt_eng_19961118_0780_7:24,outdated_input_file,too_tired,too,tired,"Four days later , she reported that she had finished the book and that her favorite part was when Kimako 's mother was too tired to braid the girl 's hair .",nyt_eng_19961118_0780_7,24,,,,nyt_eng_19961118,Nyt1,1996-11-18,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,258180,1996,False
nyt_eng_19971021_0110_36:25,outdated_input_file,too_tough,too,tough,"Also in April , the $ 58.8 million Lazard Vietnam Fund was liquidated well before its expiry date of 2002 because investment conditions were too tough .",nyt_eng_19971021_0110_36,25,,,,nyt_eng_19971021,Nyt1,1997-10-21,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,372506,1997,False
nyt_eng_20070810_0060_17:4,neg-ext-nonsubj,too_unusual,too,unusual,"It 's not too unusual , he said , to find arms bearing his markings .",nyt_eng_20070810_0060_17,4,nyt_eng_200708,"John Gangel , president of Little John 's Auction Service , which deals primarily with fine art and arms , said Napoleon III had a large gun collection and often gave his arms away .",,nyt_eng_20070810,Nyt2,2007-08-10,negative,not_VP-adv,not,VP-adv,False,48900,2007,False
nyt_eng_19970705_0209_3:31,outdated_input_file,too_volatile,too,volatile,"Many bankers abstained from buying from April through June ,  -LBQ-  because in May speculation ran out of control that the Bank of Japan may raise rates and bonds were too volatile to buy ,  -RDQ-  he said .",nyt_eng_19970705_0209_3,31,,,,nyt_eng_19970705,Nyt1,1997-07-05,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,335253,1997,False
nyt_eng_19970628_0194_18:11,outdated_input_file,too_weak,too,weak,"Pointer lasers , produced by a semiconductor chip , are too weak to penetrate human skin , and feel only slightly warm if focused on a exposed spot .",nyt_eng_19970628_0194_18,11,,,,nyt_eng_19970628,Nyt1,1997-06-28,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,332988,1997,False
nyt_eng_19970521_0079_10:27,outdated_input_file,too_weak,too,weak,"It is his place of work and retreat , he says , but for more than a month after his successful heart surgery , he was too weak to climb the stairs .",nyt_eng_19970521_0079_10,27,,,,nyt_eng_19970521,Nyt1,1997-05-21,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,319783,1997,False
apw_eng_20101103_0340_18:15,neg-ext-nonsubj,too_worried,too,worried,"I 'm not going to say is a write-off , but I 'm not too worried about the way I play .",apw_eng_20101103_0340_18,15,apw_eng_201011,-LBQ-  But the end of this year ...,This part of the year is really just a gauge toward being right for the start of next season .  -RDQ-,apw_eng_20101103,Apw,2010-11-03,negative,not_VP-adv,not,VP-adv,False,34815,2010,False
nyt_eng_19940721_0205_15:3,outdated_input_file,too_young,too,young,I was too young to be out of breath reaching for another chicken leg .,nyt_eng_19940721_0205_15,3,,,,nyt_eng_19940721,Nyt1,1994-07-21,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,4490,1994,False
nyt_eng_19951031_0498_29:11,outdated_input_file,totally_antithetical,totally,antithetical,"-LBQ-  Doing something consciously with a brush , that 's totally antithetical to everything I 'm going for in this work .",nyt_eng_19951031_0498_29,11,,,,nyt_eng_19951031,Nyt1,1995-10-31,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,131048,1995,False
nyt_eng_20010606_0409_3:16,neg-ext-nonsubj,totally_benign,totally,benign,"One hates to break the bad news , however , but families are not always totally benign in the turgid world of youth sports .",nyt_eng_20010606_0409_3,16,nyt_eng_200106,"Grandpa had previously tutored his son , Aaron Krickstein , to a very decent tennis career , and his grand-daughter qualified for the Open fair and square , through competition .","-LBQ-  There are tragic cases that never get on the radar screen ; they bomb out ,  -RDQ-  noted Jim Loehr , a psychologist who knows the territory .",nyt_eng_20010606,Nyt2,2001-06-06,negative,not_VP-adv,not,VP-adv,False,16938,2001,False
nyt_eng_19960515_0438_17:38,outdated_input_file,totally_committed,totally,committed,"-LBQ-  If you are going to run for the presidency , the most important office in the world , you 've got to show the American people this is what you really want and that you are totally committed to it ,  -RDQ-  Blankley said .",nyt_eng_19960515_0438_17,38,,,,nyt_eng_19960515,Nyt1,1996-05-15,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,198763,1996,False
nyt_eng_19970612_0825_20:10,outdated_input_file,totally_cool,totally,cool,"-LBQ-  I 'm sure there ARE parents who are totally cool about this ,  -RDQ-  he says ,  -LBQ-  but I do n't know any of them .  -RDQ-",nyt_eng_19970612_0825_20,10,,,,nyt_eng_19970612,Nyt1,1997-06-12,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,327692,1997,False
nyt_eng_19981224_0092_32:27,neg-ext-nonsubj,totally_dependent,totally,dependent,The ultimate aim of the amazing arms race that transformed Eastern skiing was to create guaranteed winter _ an assurance to skiers that conditions are not totally dependent on the vagaries of climate .,nyt_eng_19981224_0092_32,27,nyt_eng_199812,The  -LBQ-  product  -RDQ-  wars of the last two decades have given nearly every ski area in New England the ability to create instant winter _ or at least the 48-hour winter .,"The Western winter climate in Rocky Mountain high country , of course , creates its own guarantee .",nyt_eng_19981224,Nyt1,1998-12-24,negative,not_VP-adv,not,VP-adv,False,22473,1998,False
nyt_eng_19950422_0068_16:13,outdated_input_file,totally_dependent,totally,dependent,-LBQ-  They were in tune with the earth in that they were totally dependent on it .  -RDQ-,nyt_eng_19950422_0068_16,13,,,,nyt_eng_19950422,Nyt1,1995-04-22,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,69065,1995,False
nyt_eng_19960413_0278_34:5,outdated_input_file,totally_honest,totally,honest,"Nicklaus probably was being totally honest in his assessment , but having a player of his status make such a statement about a player who is still maturing probably will hurt more than help .",nyt_eng_19960413_0278_34,5,,,,nyt_eng_19960413,Nyt1,1996-04-13,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,187577,1996,False
nyt_eng_19970620_0094_28:5,outdated_input_file,totally_new,totally,new,"-LBQ-  Because it 's totally new , nobody knows how consumers will react to the Smart Car ,  -RDQ-  said Amoroso at Bank Julius Baer .",nyt_eng_19970620_0094_28,5,,,,nyt_eng_19970620,Nyt1,1997-06-20,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,329616,1997,False
nyt_eng_19951030_0771_22:27,outdated_input_file,totally_separate,totally,separate,-LBQ-  But as long as she does as she has for the last five years _ maintained a role with the Red Cross that has been totally separate from political activity _ it 's our belief that it would not be a problem .  -RDQ-,nyt_eng_19951030_0771_22,27,,,,nyt_eng_19951030,Nyt1,1995-10-30,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,130720,1995,False
nyt_eng_20031205_0042_48:28,neg-ext-nonsubj,totally_surprised,totally,surprised,"When you 're married to someone who was in SpecIal0Forces , and have a son who does those things and it 's covert , you 're not totally surprised when you get the call ,  -RDQ-  Pamela said .",nyt_eng_20031205_0042_48,28,nyt_eng_200312,-LBQ-  It was n't unexpected .,-LBQ-  I did n't get hysterical .,nyt_eng_20031205,Nyt2,2003-12-05,negative,not_VP-adv,not,VP-adv,False,59049,2003,False
nyt_eng_19981122_0189_33:13,neg-ext-nonsubj,totally_unexpected,totally,unexpected,"D DEFENSIVE LINE No sacks of Cade McNown , which was n't totally unexpected , but what happened to stopping the run ? Better improve or Notre Dame will have up-and-down-field day .",nyt_eng_19981122_0189_33,13,nyt_eng_199811,"C - OFFENSIVE LINE Those feelings about improvement evaporated at the Rose Bowl , as Palmer was sacked six times and miraculously avoided about four others .",C - LINEBACKERS Chris Claiborne is providing some nice final memories in his last college games .,nyt_eng_19981122,Nyt1,1998-11-22,negative,not_VP-adv,not,VP-adv,False,57927,1998,False
nyt_eng_19940801_0288_13:8,outdated_input_file,touch_mushy,touch,mushy,"The program 's social-worker assumptions are a touch mushy , but its picture of youths who have come to a dead end when their lives have scarcely begun is nonetheless sad .",nyt_eng_19940801_0288_13,8,,,,nyt_eng_19940801,Nyt1,1994-08-01,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,6822,1994,False
nyt_eng_19951219_0536_11:5,outdated_input_file,tremendously_impressed,tremendously,impressed,"-LBQ-  I have been tremendously impressed with her talent and ability ,  -RDQ-  said Usery , who held the top labor job under President Ford and has since helped mediate many labor disputes , including one at Raytheon Co.",nyt_eng_19951219_0536_11,5,,,,nyt_eng_19951219,Nyt1,1995-12-19,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,147694,1995,False
nyt_eng_19951117_0647_56:4,outdated_input_file,tremendously_talented,tremendously,talented,"-LBQ-  He 's tremendously talented , he plays hard and he does n't quit .",nyt_eng_19951117_0647_56,4,,,,nyt_eng_19951117,Nyt1,1995-11-17,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,137247,1995,False
nyt_eng_19941011_0257_23:4,outdated_input_file,triumphantly_modern,triumphantly,modern,"The suit was triumphantly modern because it was comfortable with the line , the shape and movement of the body .",nyt_eng_19941011_0257_23,4,,,,nyt_eng_19941011,Nyt1,1994-10-11,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,22565,1994,False
nyt_eng_19950809_0330_14:40,outdated_input_file,truly_good,truly,good,"Even with players whose signatures have n't changed , and seem easy to recognize , sorting out the bad stuff can be tough simply because today 's high prices have attracted so many forgers , many of whom are truly good .",nyt_eng_19950809_0330_14,40,,,,nyt_eng_19950809,Nyt1,1995-08-09,positive,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,104004,1995,False
nyt_eng_19951018_0709_17:13,neg-ext-nonsubj,truly_poor,truly,poor,"Republicans say the program provides tax breaks to people who are not truly poor , and has seen a high level of fraud and abuse .",nyt_eng_19951018_0709_17,13,nyt_eng_199510,It does not involve taxes ; that 's cloaking it under false colors .  -RDQ-,The Clinton administration concedes fraud was a problem after the tax credit was expanded in 1993 .,nyt_eng_19951018,Nyt1,1995-10-18,negative,not_VP-adv,not,VP-adv,True,26077,1995,False
